"date","site","revenue","pageviews"
"2016-12-25","readwestham",0.0308226722977121,42
"2016-12-25","cardinalconnect",0.652080037497577,433
"2016-12-25","slingshotesports",2.53556455540894,993
"2016-12-25","hoosierhuddle",0.00146056475556805,671
"2016-12-25","opendota",8.13553633228402,941
"2016-12-25","journalstar",12.5315021983695,6008
"2016-12-25","ultimateknicks",6.68349043026518,5004
"2016-12-25","russellstreet",0.0344689303856766,3226
"2016-12-25","readwestbrom",0.0088841820152229,22
"2016-12-25","mcfcwatch",3.43530032242379,1546
"2016-12-25","arseblog",3.80938989656419,1936
"2016-12-25","foreverwestham",0.121069486477576,87
"2016-12-25","overwatchtracker",13.925547311963,9163
"2016-12-25","tigernet",0.299807127032976,151
"2016-12-25","dailythunder",2.22798472507293,756
"2016-12-25","wsof",0.0431920854536174,606
"2016-12-25","autoweek",30.7825417735022,6549
"2016-12-25","allhabs",0.256884293115296,179
"2016-12-25","heroesfire",52.022046372596,8571
"2016-12-25","bluemoon-mcfc",31.6135977269646,33934
"2016-12-25","jedinews",1.20711647231177,1537
"2016-12-25","destinytracker",41.8488167832274,20895
"2016-12-25","rabidhabs",0.0219234509044241,29
"2016-12-25","ndnation",88.7386071797576,71353
"2016-12-25","nothingbutnewcastle",0.0355971846089606,17
"2016-12-25","videocelts",47.0043632262285,31544
"2016-12-25","mobafire",1081.79721902693,217317
"2016-12-25","santafenewmexican",0.277167000870583,175
"2016-12-25","celticquicknews",22.5959477572214,24599
"2016-12-25","mynfldraft",1.3712462975741,2641
"2016-12-25","huskermax",61.2194564315495,27386
"2016-12-25","sixpackspeak",16.7563916760069,23504
"2016-12-25","claretandhugh",12.6715247642799,13633
"2016-12-25","metschronicle",0.00725239348181461,18
"2016-12-25","chicitysports",0.210806458054123,309
"2016-12-26","autoweek",52.4264002865778,17028
"2016-12-26","philliesnation",2.46660141885882,1818
"2016-12-26","readarsenal",0.721072547347887,452
"2016-12-26","tidefans",8.72589928026214,11411
"2016-12-26","bluemoon-mcfc",56.5281423401078,73917
"2016-12-26","dotafire",38.5369791398499,7159
"2016-12-26","dotapicker",0.374278955633673,266
"2016-12-26","esoui",32.7090154793756,12306
"2016-12-26","csgoutpost",0.136385390813648,489
"2016-12-26","totalbarca",0.467924284442555,195
"2016-12-26","dodgerblue",37.3757446685123,23981
"2016-12-26","pittsburghsportsnow",16.6221389771485,10104
"2016-12-26","jedinews",1.37617768506852,1793
"2016-12-26","tennisguru",0.11104455093842,144
"2016-12-26","nothingbutnewcastle",0.0436697256264894,16
"2016-12-26","sportsdaily",0.455569279400147,291
"2016-12-26","destinytracker",41.4202345884497,24739
"2016-12-26","opendota",8.75431260292091,1081
"2016-12-26","thecelticblog",26.3536243556061,24628
"2016-12-26","cornellsun",0.0250637759484088,12
"2016-12-26","therepublikofmancunia",11.0768642068051,3832
"2016-12-26","rabidhabs",0.0306738490489625,18
"2016-12-26","live4liverpool",7.42742570467877,2335
"2016-12-26","ndnation",153.373065961849,129112
"2016-12-26","videocelts",46.2775298475485,40072
"2016-12-26","telegraphherald",1.41696389488925,692
"2016-12-26","gunnersphere",1.56497771375543,352
"2016-12-26","readwestham",2.3215572385362,5412
"2016-12-26","mobafire",1001.31111949192,239742
"2016-12-26","arsenal-mania",0.505877608818168,288
"2016-12-26","slingshotesports",0.53887191800452,212
"2016-12-26","mynhltraderumors",74.2047180735301,64007
"2016-12-26","santafenewmexican",0.372897116439086,250
"2016-12-26","chicitysports",0.31869653100028,342
"2016-12-26","readnorwich",1.13937925023254,1296
"2016-12-26","heroesfire",48.3262940495934,9905
"2016-12-26","russellstreet",0.0765379382866605,16626
"2016-12-26","overwatchtracker",13.9992378602769,10295
"2016-12-26","tigernet",0.537513162640193,256
"2016-12-26","cardinalconnect",0.775088889836323,571
"2016-12-26","sfexaminer",8.76561245978304,5031
"2016-12-26","readwestbrom",0.274375632865553,712
"2016-12-26","huskermax",76.3435705292345,37250
"2016-12-26","cityweekly",3.63447710428396,2333
"2016-12-26","foreverwestham",0.139014583216914,77
"2016-12-26","readceltic",5.94934643887948,15258
"2016-12-26","sixpackspeak",34.0764463318208,56814
"2016-12-26","mcfcwatch",7.27173286328647,3701
"2016-12-26","lakersnation",164.39926447106,98119
"2016-12-26","mynfldraft",1.231304469731,2753
"2016-12-26","elophant",15.4847962229561,4682
"2016-12-26","claretandhugh",15.6635094118498,19598
"2016-12-26","starwarsnewsnet",5.69180539589513,8715
"2016-12-26","arseblog",18.946869151744,9549
"2016-12-26","comcastsportsnet",168.330785837443,152088
"2016-12-26","rousingthekop",7.64386119714722,2482
"2016-12-26","wearewearside",2.39384888390824,1191
"2016-12-26","scout",0.0327304322774428,14
"2016-12-26","wowinterface",28.7909347360025,8483
"2016-12-26","wsof",0.126225613904738,1401
"2016-12-26","allhabs",0.266752368653617,245
"2016-12-26","trekmovie",6.31766657821463,3279
"2016-12-26","hornsports",0.63553566263809,293
"2016-12-26","welikela",2.78625905807881,6689
"2016-12-26","steelerswire",0.0498706031603111,42030
"2016-12-26","journalstar",20.4368144199818,12675
"2016-12-26","dotaoutpost",0.0141054082269031,40
"2016-12-26","tf2outpost",44.5907519260093,19356
"2016-12-26","celticquicknews",17.6592547016882,22393
"2016-12-26","ultimateknicks",5.8389388989892,4840
"2016-12-26","dailythunder",3.07881190241869,998
"2016-12-26","packinsider",0.805573617689961,476
"2016-12-27","dodgerblue",40.8230485152738,28139
"2016-12-27","mobafire",892.446923877218,273792
"2016-12-27","jedinews",2.77689835064067,3357
"2016-12-27","tf2outpost",41.5239510445791,19315
"2016-12-27","readnorwich",0.746896941400936,803
"2016-12-27","pittsburghsportsnow",24.1969680435857,19124
"2016-12-27","sportsdaily",1.81220309436304,890
"2016-12-27","thecelticblog",25.9408198770711,26256
"2016-12-27","hornsports",0.796039414364618,415
"2016-12-27","destinytracker",38.1841979651083,25941
"2016-12-27","readarsenal",0.0361772271487696,39
"2016-12-27","raiders411",0.0239962194232486,126
"2016-12-27","steelerswire",5.91382187518488,29864
"2016-12-27","russellstreet",2.88543203325776,13906
"2016-12-27","overwatchtracker",15.1595696931787,12460
"2016-12-27","celticquicknews",15.1839155120457,22196
"2016-12-27","cardinalconnect",1.19934911706163,710
"2016-12-27","tigernet",0.667258500741032,294
"2016-12-27","packinsider",1.00841541818621,521
"2016-12-27","sfexaminer",10.3085518113786,6579
"2016-12-27","nothingbutnewcastle",0.0503189959374269,20
"2016-12-27","readwestbrom",0.00903516188649756,21
"2016-12-27","huskermax",86.8767746589885,48151
"2016-12-27","rabidhabs",0.266659408617164,177
"2016-12-27","arseblog",16.1694410389976,8396
"2016-12-27","therepublikofmancunia",11.5859446835694,4837
"2016-12-27","cityweekly",4.56900098545674,2947
"2016-12-27","dailythunder",4.9770310189032,1875
"2016-12-27","silverandblueblood",0.00219477616676054,42
"2016-12-27","raisethejollyroger",0.0205309628002253,15
"2016-12-27","readceltic",7.31156758313773,22010
"2016-12-27","csgoutpost",0.177718386671624,466
"2016-12-27","live4liverpool",4.34694643401499,1477
"2016-12-27","chicitysports",0.265164577972131,289
"2016-12-27","mynfldraft",0.9578003191743,2381
"2016-12-27","mcfcwatch",4.15142131160148,2378
"2016-12-27","ndnation",164.995630370965,136456
"2016-12-27","hoosierhuddle",0.16129014773476,943
"2016-12-27","wearewearside",0.171647782072863,198
"2016-12-27","ultimateknicks",6.09858119098138,6057
"2016-12-27","claretandhugh",13.8632956527598,18660
"2016-12-27","journalstar",21.6725387155257,13463
"2016-12-27","totalbarca",0.707276882769724,293
"2016-12-27","videocelts",50.1911293046518,32194
"2016-12-27","catchronicles",0.206336583424375,786
"2016-12-27","esoui",26.4900872489523,11583
"2016-12-27","sixpackspeak",27.8505819562147,49994
"2016-12-27","telegraphherald",1.92686825610493,1035
"2016-12-27","lakersnation",195.012170804273,117364
"2016-12-27","starwarsnewsnet",11.5574366277334,15910
"2016-12-27","scout",0.0211106640613708,18
"2016-12-27","rousingthekop",10.7729882967692,3894
"2016-12-27","autoweek",127.1736377174,24600
"2016-12-27","comcastsportsnet",325.431612945441,260085
"2016-12-27","birdgang",0.00988812616676054,20
"2016-12-27","gunnersphere",8.25382958135032,2657
"2016-12-27","wowinterface",22.5337472390799,7578
"2016-12-27","readwestham",0.471803716647957,1128
"2016-12-27","dotapicker",0.332325691250325,256
"2016-12-27","santafenewmexican",0.576094565089576,419
"2016-12-27","tennisguru",0.126124611426628,221
"2016-12-27","foreverwestham",7.57719757098986,7795
"2016-12-27","opendota",8.0868648856016,1392
"2016-12-27","dotafire",30.0897226466084,7333
"2016-12-27","bluemoon-mcfc",53.8293123089065,74179
"2016-12-27","slingshotesports",11.180536127621,5579
"2016-12-27","tidefans",7.07068078806156,10508
"2016-12-27","elophant",12.3226724930883,4051
"2016-12-27","buffalofambase",0.145686337268056,349
"2016-12-27","mynhltraderumors",67.5349315174949,60429
"2016-12-27","arsenal-mania",7.534330510439,3147
"2016-12-27","wsof",0.16041136382843,1889
"2016-12-27","philliesnation",1.35486661802155,963
"2016-12-27","welikela",1.45890429764851,3754
"2016-12-27","heroesfire",36.5170586586756,11009
"2016-12-27","trekmovie",6.55918480976396,4032
"2016-12-27","allhabs",0.266257501903774,224
"2016-12-28","sportsdaily",1.77995441599714,824
"2016-12-28","readwestham",2.88273236370046,6835
"2016-12-28","mynhltraderumors",76.588459476663,69259
"2016-12-28","russellstreet",10.2037264311128,7936
"2016-12-28","allhabs",1.04457869613642,1217
"2016-12-28","opendota",8.62848865890042,1511
"2016-12-28","videocelts",42.1680631398951,30574
"2016-12-28","gunnersphere",7.25858678808515,2303
"2016-12-28","tennisguru",0.101912334206882,83
"2016-12-28","starwarsnewsnet",14.0953847026586,11074
"2016-12-28","tf2outpost",41.7405274645192,19612
"2016-12-28","silverandblueblood",0.00986270277692114,22
"2016-12-28","cornellsun",0.0472807999374307,17
"2016-12-28","sixpackspeak",26.1981006850746,47739
"2016-12-28","lakersnation",155.735396622227,97915
"2016-12-28","trekmovie",6.92185929503523,4283
"2016-12-28","celticquicknews",32.1448863708545,42742
"2016-12-28","heroesfire",37.0618240608721,11337
"2016-12-28","arsenal-mania",17.0207029694518,11744
"2016-12-28","philliesnation",1.57802502742553,1229
"2016-12-28","telegraphherald",1.87895073371448,912
"2016-12-28","dailythunder",4.98212908222127,1848
"2016-12-28","readnorwich",1.63851083228384,2613
"2016-12-28","catchronicles",0.251614097238795,141
"2016-12-28","welikela",1.25351652505634,3236
"2016-12-28","wearewearside",0.825908876173843,559
"2016-12-28","cardinalconnect",0.89642062521929,565
"2016-12-28","nothingbutnewcastle",0.0400592952988501,15
"2016-12-28","mynfldraft",1.00533572543932,2431
"2016-12-28","buffalofambase",0.925803748514053,655
"2016-12-28","packinsider",1.60695771150697,809
"2016-12-28","sfexaminer",9.55444381009383,6539
"2016-12-28","hoosierhuddle",0.790767281523963,751
"2016-12-28","live4liverpool",8.29008944384301,3657
"2016-12-28","dotafire",32.6359578478231,8122
"2016-12-28","tidefans",5.05213041114179,6190
"2016-12-28","tigernet",1.05905367624397,451
"2016-12-28","foreverwestham",4.99249729069438,4665
"2016-12-28","slingshotesports",4.39035509587977,2079
"2016-12-28","huskermax",89.9539219875305,49161
"2016-12-28","readceltic",4.93776764491396,13411
"2016-12-28","bluemoon-mcfc",47.8997036326182,62850
"2016-12-28","journalstar",18.0220121023527,12285
"2016-12-28","readwestbrom",2.60833657343103,6026
"2016-12-28","steelerswire",20.9481547754682,16762
"2016-12-28","arseblog",9.53614511414779,5321
"2016-12-28","elophant",12.1869359547258,4375
"2016-12-28","santafenewmexican",0.640429987531507,480
"2016-12-28","angelswin",0.00131991561326826,265
"2016-12-28","rousingthekop",13.3448540886667,4614
"2016-12-28","raiders411",0.0576413847231531,142
"2016-12-28","dotapicker",0.345781226353692,269
"2016-12-28","csgoutpost",0.118316482462503,271
"2016-12-28","rabidhabs",0.184046035693126,132
"2016-12-28","chicitysports",0.452684820033005,402
"2016-12-28","totalbarca",0.578855909833021,264
"2016-12-28","wsof",0.254246119290032,1606
"2016-12-28","dodgerblue",70.7601441443406,51257
"2016-12-28","mcfcwatch",12.858725761625,7912
"2016-12-28","autoweek",108.544285057648,22942
"2016-12-28","mobafire",928.946345812829,263327
"2016-12-28","ultimateknicks",7.45638253122284,7381
"2016-12-28","jedinews",3.61959789679414,2357
"2016-12-28","scout",0.0332812064533874,18
"2016-12-28","esoui",27.0610153081467,11566
"2016-12-28","metschronicle",0.00527966245307302,19
"2016-12-28","cityweekly",7.97946509264129,4788
"2016-12-28","hornsports",0.735575564870295,301
"2016-12-28","ndnation",200.999069513523,160772
"2016-12-28","readarsenal",0.0376542593007361,39
"2016-12-28","pittsburghsportsnow",18.8950925333023,14599
"2016-12-28","thecelticblog",32.699572894049,31058
"2016-12-28","wowinterface",23.076803091871,7552
"2016-12-28","claretandhugh",29.4499270187392,36268
"2016-12-28","overwatchtracker",16.0870622441742,13673
"2016-12-28","destinytracker",35.1262500150378,24480
"2016-12-28","therepublikofmancunia",4.83622222594952,2658
"2016-12-28","comcastsportsnet",484.213969789513,214782
"2016-12-29","wowinterface",21.8269997911426,8243
"2016-12-29","catchronicles",0.464595929824936,302
"2016-12-29","sixpackspeak",21.0385930903905,39668
"2016-12-29","sfexaminer",8.34041644935864,6427
"2016-12-29","packinsider",3.57649858992617,2117
"2016-12-29","mynfldraft",0.911108690144124,2346
"2016-12-29","tf2outpost",43.2185650804543,20418
"2016-12-29","readnorwich",1.72012292161408,2119
"2016-12-29","dailythunder",3.65873469545836,1550
"2016-12-29","nothingbutnewcastle",0.0314713098106119,20
"2016-12-29","therepublikofmancunia",4.2607793778569,2507
"2016-12-29","wearewearside",0.161007715682855,145
"2016-12-29","thecelticblog",31.1668197362574,32445
"2016-12-29","csgoutpost",0.155716955883942,301
"2016-12-29","elophant",11.5053804554929,4408
"2016-12-29","welikela",2.00638812679008,5296
"2016-12-29","starwarsnewsnet",15.6927370429181,12941
"2016-12-29","comcastsportsnet",352.937262336617,166924
"2016-12-29","tennisguru",0.139529287089032,111
"2016-12-29","totalbarca",0.453741813411942,217
"2016-12-29","arsenal-mania",9.92875995614427,6780
"2016-12-29","scout",0.0146586006040703,14
"2016-12-29","readceltic",7.29286426713627,27546
"2016-12-29","slingshotesports",6.48963089631551,3503
"2016-12-29","readarsenal",0.689552239681016,728
"2016-12-29","wsof",0.243751462884322,2214
"2016-12-29","mobafire",873.2822929008,260936
"2016-12-29","raiders411",0.0144240699266002,49
"2016-12-29","journalstar",15.129057361391,10655
"2016-12-29","dotaoutpost",0.0222242794119918,16
"2016-12-29","ultimateknicks",6.10722012799841,5921
"2016-12-29","russellstreet",6.39737250692449,4526
"2016-12-29","arseblog",12.6886370810777,6587
"2016-12-29","celticquicknews",36.4293964121586,41643
"2016-12-29","chicitysports",0.519959487616652,342
"2016-12-29","cardinalconnect",0.700637551254086,491
"2016-12-29","heroesfire",37.2003870639699,11077
"2016-12-29","huskermax",84.5073334605513,47505
"2016-12-29","readwestbrom",7.07528390124106,17423
"2016-12-29","philliesnation",1.54705930259234,1298
"2016-12-29","silverandblueblood",0.00598071192078543,17
"2016-12-29","mcfcwatch",6.35473615178191,3406
"2016-12-29","cityweekly",6.31589051599308,4188
"2016-12-29","claretandhugh",24.2921664126066,29786
"2016-12-29","opendota",17.9929038871233,5770
"2016-12-29","pittsburghsportsnow",20.3608872361129,17034
"2016-12-29","allhabs",0.543216324705685,464
"2016-12-29","autoweek",45.6809765000986,17343
"2016-12-29","lakersnation",208.788081065279,137511
"2016-12-29","trekmovie",6.89365711934239,4393
"2016-12-29","dotafire",30.7970938750269,7959
"2016-12-29","overwatchtracker",16.7501320015708,14952
"2016-12-29","foreverwestham",2.64802272253131,2570
"2016-12-29","gunnersphere",2.25944109185832,1000
"2016-12-29","steelerswire",29.6750687935528,20500
"2016-12-29","hornsports",0.86052729684972,353
"2016-12-29","esoui",25.2324006082688,12023
"2016-12-29","tigernet",0.633185869892235,314
"2016-12-29","santafenewmexican",0.562775055383155,492
"2016-12-29","metschronicle",0.00383469176097419,13
"2016-12-29","buffalofambase",1.6522212559185,1167
"2016-12-29","tidefans",1.390207785105,1675
"2016-12-29","bluemoon-mcfc",41.6674196506433,58945
"2016-12-29","rabidhabs",0.0640461330937514,34
"2016-12-29","dotapicker",0.356450430478812,254
"2016-12-29","dodgerblue",78.2459309463159,53053
"2016-12-29","angelswin",0.00491532160116295,283
"2016-12-29","sportsdaily",1.37045120543296,785
"2016-12-29","jedinews",3.76278793333506,2632
"2016-12-29","destinytracker",31.7541413427329,23937
"2016-12-29","cornellsun",0.0157545864046518,18
"2016-12-29","ndnation",118.93551168476,81137
"2016-12-29","live4liverpool",4.6401998340466,2679
"2016-12-29","mynhltraderumors",83.3348125011541,71876
"2016-12-29","telegraphherald",1.83682759574872,886
"2016-12-29","readwestham",0.449410227355635,1119
"2016-12-29","videocelts",52.8666069960746,39214
"2016-12-29","hoosierhuddle",0.864709600921452,690
"2016-12-29","rousingthekop",9.50500587571291,3646
"2016-12-30","sfexaminer",8.25391413420727,5900
"2016-12-30","ultimateknicks",5.37163480840529,5587
"2016-12-30","tf2outpost",41.9290377939748,22383
"2016-12-30","esoui",26.2618549007628,13113
"2016-12-30","arseblog",31.9354489731646,8966
"2016-12-30","chicitysports",0.417366697894327,430
"2016-12-30","dotaoutpost",0.0368022511933052,91
"2016-12-30","journalstar",15.0185258175531,11195
"2016-12-30","raiders411",0.104325868342635,232
"2016-12-30","readnorwich",1.82112162142767,2281
"2016-12-30","tigernet",0.459637831550819,278
"2016-12-30","mobafire",782.963217873835,250565
"2016-12-30","readarsenal",0.0789288195092222,172
"2016-12-30","readceltic",3.58917645954523,8245
"2016-12-30","slingshotesports",5.73204372624009,2806
"2016-12-30","santafenewmexican",0.445489865458927,478
"2016-12-30","arsenal-mania",11.9060004583302,9496
"2016-12-30","dailythunder",2.51212623355915,1050
"2016-12-30","overwatchtracker",14.9842734213132,13592
"2016-12-30","telegraphherald",1.5529264835808,762
"2016-12-30","videocelts",33.0303856018899,22269
"2016-12-30","readwestham",1.76312506837145,2546
"2016-12-30","live4liverpool",5.1589200961154,2633
"2016-12-30","therepublikofmancunia",4.2264897677279,2330
"2016-12-30","mynhltraderumors",86.1545850390494,84097
"2016-12-30","ndnation",49.7577196157146,26896
"2016-12-30","hoosierhuddle",0.453418684658356,529
"2016-12-30","steelerswire",30.3196020825623,24184
"2016-12-30","wearewearside",1.88913300048925,1513
"2016-12-30","gunnersphere",2.45823612176989,1233
"2016-12-30","autoweek",45.3883679243376,13602
"2016-12-30","scout",0.0244299234740183,12
"2016-12-30","destinytracker",35.9516815890648,28556
"2016-12-30","jedinews",3.06439894191689,1913
"2016-12-30","foreverwestham",2.27651235386019,2066
"2016-12-30","lakersnation",197.681284970884,121096
"2016-12-30","thecelticblog",35.7479457218817,34150
"2016-12-30","angelswin",0.000925123418444402,184
"2016-12-30","dodgerblue",44.7839329203794,32513
"2016-12-30","sportsdaily",1.77084764940096,882
"2016-12-30","dotapicker",0.378606758998371,277
"2016-12-30","trekmovie",6.45985100947517,4076
"2016-12-30","csgoutpost",0.176071477220656,252
"2016-12-30","nothingbutnewcastle",0.0204162,13
"2016-12-30","elophant",12.8816315568361,4325
"2016-12-30","rabidhabs",0.0353417981135548,33
"2016-12-30","bluemoon-mcfc",38.7689408079993,59534
"2016-12-30","tidefans",0.315927337437051,836
"2016-12-30","buffalofambase",0.464845321700255,270
"2016-12-30","comcastsportsnet",351.689065667085,162059
"2016-12-30","welikela",1.75896799293562,4342
"2016-12-30","tennisguru",0.241858182660763,159
"2016-12-30","heroesfire",34.473084764926,10423
"2016-12-30","pittsburghsportsnow",19.3653208285968,15681
"2016-12-30","hornsports",0.819500692289031,320
"2016-12-30","allhabs",0.288948157105791,284
"2016-12-30","starwarsnewsnet",12.2027820583246,9839
"2016-12-30","totalbarca",0.608686254336299,290
"2016-12-30","wowinterface",22.4049921338424,8429
"2016-12-30","dotafire",27.9430984467716,8027
"2016-12-30","opendota",9.54806935160155,1597
"2016-12-30","catchronicles",0.189668240123183,127
"2016-12-30","mcfcwatch",10.0672392504107,6765
"2016-12-30","claretandhugh",27.4652698673091,33841
"2016-12-30","birdgang",0.00701506281916651,12
"2016-12-30","cityweekly",5.38293464753292,3821
"2016-12-30","silverandblueblood",0.00462561709222201,12
"2016-12-30","wsof",0.454481541435305,2918
"2016-12-30","sixpackspeak",18.4296283638733,31511
"2016-12-30","readwestbrom",3.45084639738602,3624
"2016-12-30","huskermax",85.0498179429766,50964
"2016-12-30","celticquicknews",47.397414037775,35226
"2016-12-30","rousingthekop",2.5987697955905,792
"2016-12-30","packinsider",1.36395978485747,779
"2016-12-30","cardinalconnect",0.555745287545132,418
"2016-12-30","russellstreet",5.31187875173182,4679
"2016-12-30","philliesnation",1.614163306533,1364
"2016-12-30","mynfldraft",0.923928467362244,2176
"2016-12-31","mynfldraft",0.69087877752421,1949
"2016-12-31","comcastsportsnet",249.798381349367,162139
"2016-12-31","wowinterface",20.5690893179288,7988
"2016-12-31","tf2outpost",40.1601972128614,21233
"2016-12-31","esoui",28.0964051983507,12963
"2016-12-31","dotaoutpost",0.0348526705157015,62
"2016-12-31","csgoutpost",0.173573200687108,355
"2016-12-31","wsof",2.69837329933155,14057
"2016-12-31","welikela",2.35031539287459,6701
"2016-12-31","wearewearside",1.70279870699179,1476
"2016-12-31","ultimateknicks",4.14950731189536,5316
"2016-12-31","trekmovie",4.52233502344894,3131
"2016-12-31","overwatchtracker",11.2458675389963,11903
"2016-12-31","destinytracker",28.0038423031212,25870
"2016-12-31","totalbarca",0.403752053154197,235
"2016-12-31","tigernet",1.19077294114376,754
"2016-12-31","tidefans",0.630919457769895,1991
"2016-12-31","therepublikofmancunia",7.11865255478297,3673
"2016-12-31","tennisguru",0.166444125871421,162
"2016-12-31","telegraphherald",1.1563146660588,605
"2016-12-31","steelerswire",15.8693653854697,13320
"2016-12-31","starwarsnewsnet",7.45643717829124,7167
"2016-12-31","ndnation",43.8006394892851,25395
"2016-12-31","huskermax",57.2387961304484,40220
"2016-12-31","videocelts",44.1121053392559,46758
"2016-12-31","thecelticblog",11.1606641652725,9591
"2016-12-31","rousingthekop",0.624782678466201,333
"2016-12-31","readwestham",0.2997470182984,761
"2016-12-31","readwestbrom",0.9838681218952,693
"2016-12-31","readnorwich",2.051293010971,2314
"2016-12-31","readceltic",6.33966953724515,23515
"2016-12-31","readarsenal",0.0260081885,62
"2016-12-31","nothingbutnewcastle",0.0282534105,21
"2016-12-31","mcfcwatch",4.7379385052614,2790
"2016-12-31","live4liverpool",1.0353219168603,381
"2016-12-31","gunnersphere",1.3991473908726,804
"2016-12-31","foreverwestham",0.623871918857,316
"2016-12-31","celticquicknews",77.3874445635222,67328
"2016-12-31","bluemoon-mcfc",70.5194623508837,129034
"2016-12-31","arsenal-mania",2.9875610790839,1262
"2016-12-31","slingshotesports",1.78081057951496,1045
"2016-12-31","sixpackspeak",17.1344522909538,36855
"2016-12-31","silverandblueblood",0.0039045567420009,12
"2016-12-31","santafenewmexican",0.400375735870679,430
"2016-12-31","sfexaminer",3.97642340021824,3795
"2016-12-31","scout",0.0171270155202512,14
"2016-12-31","russellstreet",2.9734405040456,2725
"2016-12-31","raptorsrepublic",0.0153828680904011,14
"2016-12-31","rabidhabs",0.010103086859552,21
"2016-12-31","pittsburghsportsnow",14.929956616059,15058
"2016-12-31","philliesnation",0.757082378040454,698
"2016-12-31","packinsider",1.88525119969918,1514
"2016-12-31","opendota",6.48495411259924,1293
"2016-12-31","journalstar",10.8001901072008,9533
"2016-12-31","metschronicle",0.00624729078720145,18
"2016-12-31","raiders411",0.021475062081005,80
"2016-12-31","mynhltraderumors",51.2686311750557,61010
"2016-12-31","lakersnation",112.071368721124,79651
"2016-12-31","dodgerblue",16.1896796961119,13378
"2016-12-31","jedinews",2.2668669690273,1824
"2016-12-31","sportsdaily",0.916323816816479,714
"2016-12-31","hornsports",0.360007847934969,244
"2016-12-31","hoosierhuddle",0.335894008703971,514
"2016-12-31","dotapicker",0.228253879542803,231
"2016-12-31","dailythunder",1.36304393371095,708
"2016-12-31","mobafire",653.689832346412,214268
"2016-12-31","heroesfire",28.1186315770969,9747
"2016-12-31","elophant",9.14002265380339,3615
"2016-12-31","dotafire",23.2180715034531,6345
"2016-12-31","cornellsun",0.0130000680904011,11
"2016-12-31","cityweekly",3.87161564820613,3318
"2016-12-31","chicitysports",0.215669309184017,285
"2016-12-31","catchronicles",0.143719007818159,135
"2016-12-31","cardinalconnect",0.356822492467831,414
"2016-12-31","buffalofambase",0.19163023119371,131
"2016-12-31","autoweek",17.1619268601711,6835
"2016-12-31","arseblog",15.4912912617578,4904
"2016-12-31","angelswin",0.00224942837100045,197
"2016-12-31","allhabs",0.20954672926517,258
"2016-12-31","claretandhugh",16.4524090673683,23323
"2017-01-01","starwarsnewsnet",4.1939174552957,6567
"2017-01-01","cornellsun",0.00161316005730944,11
"2017-01-01","readwestbrom",2.34816589029831,11784
"2017-01-01","tidefans",0.260825093394351,2082
"2017-01-01","videocelts",24.7225124105618,67337
"2017-01-01","wowinterface",8.59222558669072,9022
"2017-01-01","therepublikofmancunia",2.82540854526408,3405
"2017-01-01","mcfcwatch",1.33331343570319,2016
"2017-01-01","buffalofambase",0.226707534924411,389
"2017-01-01","cardinalconnect",0.335117485239366,494
"2017-01-01","mobafire",299.735753058802,255262
"2017-01-01","russellstreet",2.65652515416186,4488
"2017-01-01","slingshotesports",0.276059105439209,379
"2017-01-01","elophant",4.68635559150415,4689
"2017-01-01","overwatchtracker",6.07148886089895,13808
"2017-01-01","hornsports",0.233058915377699,274
"2017-01-01","welikela",0.952406410626215,7098
"2017-01-01","claretandhugh",7.15890548098566,19268
"2017-01-01","scout",0.00550892838298505,13
"2017-01-01","tennisguru",0.08481079319,168
"2017-01-01","heroesfire",15.8464078017814,11345
"2017-01-01","catchronicles",0.177660500136851,294
"2017-01-01","arsenal-mania",0.459162214570639,478
"2017-01-01","pittsburghsportsnow",7.32217317047999,14634
"2017-01-01","readwestham",0.317280792370639,628
"2017-01-01","mynfldraft",0.643926204079351,4655
"2017-01-01","foreverwestham",0.054788671834398,135
"2017-01-01","autoweek",9.02199672350034,9213
"2017-01-01","allhabs",0.112381020044959,276
"2017-01-01","dailythunder",0.886280329784844,617
"2017-01-01","sportsdaily",0.193055279224594,290
"2017-01-01","ultimateknicks",2.32672520380837,4730
"2017-01-01","philliesnation",0.386627511110618,589
"2017-01-01","metschronicle",0.00148982270638804,12
"2017-01-01","telegraphherald",0.775571423351861,799
"2017-01-01","raiders411",0.00198643027518405,18
"2017-01-01","gunnersphere",1.03798470309128,932
"2017-01-01","readceltic",0.380405131219656,3011
"2017-01-01","dotafire",10.1626032579137,7883
"2017-01-01","birdgang",0.00888092649078605,11
"2017-01-01","santafenewmexican",0.139708068514155,265
"2017-01-01","cityweekly",1.20914381561287,2634
"2017-01-01","thecelticblog",11.9272587074048,24334
"2017-01-01","celticquicknews",26.5526408083829,43869
"2017-01-01","rousingthekop",4.41393573452463,5723
"2017-01-01","arseblog",22.2182291366303,12335
"2017-01-01","comcastsportsnet",186.145476705966,290158
"2017-01-01","nothingbutnewcastle",0.00308597275,17
"2017-01-01","wsof",0.331684329230032,2906
"2017-01-01","ndnation",20.9830978466938,23939
"2017-01-01","hoosierhuddle",0.118566629139371,360
"2017-01-01","rabidhabs",0.00830892887604372,31
"2017-01-01","mynhltraderumors",19.2654637734415,48031
"2017-01-01","dodgerblue",7.85378166433148,11997
"2017-01-01","esoui",11.272100066541,14052
"2017-01-01","journalstar",7.08878917298678,11791
"2017-01-01","sfexaminer",3.23085273865002,4606
